image,experiment,source,source_param,channel_code,channel_param,channel,channel_p,psnr_db,mse,accuracy_exact,accuracy_tol5,ber_raw,ber_decoded,n_info_bits,n_tx_bits,code_rate,compression_ratio,encode_ms,decode_ms
noise,bsc_sweep,dct,60,repetition,5,bsc,0.003,29.770482319635097,68.55389404296875,0.0518798828125,0.4962158203125,0.0030933496034167176,0.0,98340,491700,0.2,1.332845230831808,8.607100000062928,6.836400000338472
noise,bsc_sweep,dct,60,repetition,5,bsc,0.01,27.964713444967817,103.8984375,0.0517578125,0.49407958984375,0.009993898718730933,2.033760423022168e-05,98340,491700,0.2,1.332845230831808,6.567299999915122,9.493000000020402
noise,bsc_sweep,dct,60,repetition,5,bsc,0.03,22.173264763950815,394.23382568359375,0.04937744140625,0.46734619140625,0.029749847467968275,0.00022371364653243848,98340,491700,0.2,1.332845230831808,13.625499999761814,9.409900000264315
noise,bsc_sweep,dct,60,repetition,5,bsc,0.1,10.07079082382873,6397.3671875,0.0087890625,0.09674072265625,0.10021761236526337,0.008175716900549116,98340,491700,0.2,1.332845230831808,7.514099999752943,10.113199999977951
noise,bsc_sweep,dct,60,hamming,4,bsc,0.0,29.770482319635097,68.55389404296875,0.0518798828125,0.4962158203125,0.0,0.0,98340,172095,0.5714285714285714,1.332845230831808,7.851800000025833,63.150100000257225
noise,bsc_sweep,dct,60,hamming,4,bsc,0.001,29.770482319635097,68.55389404296875,0.0518798828125,0.4962158203125,0.0009878264911821959,0.0,98340,172095,0.5714285714285714,1.332845230831808,10.305199999947945,70.25869999961287
noise,bsc_sweep,dct,60,hamming,4,bsc,0.003,24.35250351988269,238.68768310546875,0.04986572265625,0.48162841796875,0.002969290217612365,0.0002033760423022168,98340,172095,0.5714285714285714,1.332845230831808,9.922200000346493,62.7081000002363
noise,bsc_sweep,dct,60,hamming,4,bsc,0.01,18.114418099407253,1003.780029296875,0.042236328125,0.414306640625,0.010203666579505506,0.0009965426072808623,98340,172095,0.5714285714285714,1.332845230831808,8.641999999781547,79.06889999958366
noise,bsc_sweep,dct,60,hamming,4,bsc,0.03,10.875862636574327,5314.887756347656,0.0185546875,0.1597900390625,0.02965222696766321,0.006914785438275371,98340,172095,0.5714285714285714,1.332845230831808,6.019899999955669,52.43419999987964
noise,bsc_sweep,dct,60,hamming,4,bsc,0.1,19.09917717005485,800.1338500976562,0.01202392578125,0.143310546875,0.1005200615938871,0.06739882041895465,98340,172095,0.5714285714285714,1.332845230831808,10.025499999755993,63.52930000002743
noise,bec_sweep,dct,60,none,1,bec,0.0,29.770482319635097,68.55389404296875,0.0518798828125,0.4962158203125,0.0,0.0,98340,98340,1.0,1.332845230831808,6.896299999880284,5.259699999896839
noise,bec_sweep,dct,60,none,1,bec,0.01,11.146733638048456,4993.5223388671875,0.01556396484375,0.164306640625,0.009884075655887736,0.00484034980679276,98340,98340,1.0,1.332845230831808,3.585399999792571,3.2059999998637068
noise,bec_sweep,dct,60,none,1,bec,0.03,6.834143631961562,13479.258361816406,0.002685546875,0.02557373046875,0.02965222696766321,0.014795607077486271,98340,98340,1.0,1.332845230831808,3.4903999999187363,3.4823999999389343
noise,bec_sweep,dct,60,none,1,bec,0.1,6.745314966855837,13757.795959472656,0.00250244140625,0.02301025390625,0.10165751474476306,0.05166768354687818,98340,98340,1.0,1.332845230831808,6.2386000004153175,3.634600000168575
noise,bec_sweep,dct,60,none,1,bec,0.2,6.701810159060459,13896.305236816406,0.0023193359375,0.0233154296875,0.20096603620093553,0.10181004677648973,98340,98340,1.0,1.332845230831808,5.669899999702466,7.538999999724183
noise,bec_sweep,dct,60,none,1,bec,0.3,6.301569684056728,15237.839416503906,0.00067138671875,0.0064697265625,0.29911531421598536,0.15033557046979865,98340,98340,1.0,1.332845230831808,3.405200000088371,32.117100000050414
noise,bec_sweep,dct,60,repetition,3,bec,0.0,29.770482319635097,68.55389404296875,0.0518798828125,0.4962158203125,0.0,0.0,98340,295020,0.3333333333333333,1.332845230831808,4.832899999655638,11.203999999906955
noise,bec_sweep,dct,60,repetition,3,bec,0.01,29.770482319635097,68.55389404296875,0.0518798828125,0.4962158203125,0.010117958104535286,0.0,98340,295020,0.3333333333333333,1.332845230831808,5.756499999733933,11.23779999988983
noise,bec_sweep,dct,60,repetition,3,bec,0.03,27.86510491475315,106.3089599609375,0.05169677734375,0.49200439453125,0.02987594061419565,3.050640634533252e-05,98340,295020,0.3333333333333333,1.332845230831808,5.7228000000577595,11.0740000000078
noise,bec_sweep,dct,60,repetition,3,bec,0.1,21.340960491180464,477.51202392578125,0.04583740234375,0.4453125,0.10079655616568368,0.0005186089078706528,98340,295020,0.3333333333333333,1.332845230831808,6.874799999877723,7.6304000003801775
noise,bec_sweep,dct,60,repetition,3,bec,0.2,11.360878135151884,4753.270690917969,0.016845703125,0.1641845703125,0.20059318012338145,0.004047183241814114,98340,295020,0.3333333333333333,1.332845230831808,4.340299999967101,10.744000000158849
noise,bec_sweep,dct,60,repetition,3,bec,0.3,8.501105646222726,9182.687316894531,0.00433349609375,0.0445556640625,0.2999762727950647,0.013229611551759203,98340,295020,0.3333333333333333,1.332845230831808,7.748600000013539,12.993199999982608
noise,bec_sweep,dct,60,repetition,5,bec,0.0,29.770482319635097,68.55389404296875,0.0518798828125,0.4962158203125,0.0,0.0,98340,491700,0.2,1.332845230831808,9.743100000378035,16.55449999998382
noise,bec_sweep,dct,60,repetition,5,bec,0.01,29.770482319635097,68.55389404296875,0.0518798828125,0.4962158203125,0.009993898718730933,0.0,98340,491700,0.2,1.332845230831808,7.968999999775406,14.482300000054238
noise,bec_sweep,dct,60,repetition,5,bec,0.03,29.770482319635097,68.55389404296875,0.0518798828125,0.4962158203125,0.029749847467968275,0.0,98340,491700,0.2,1.332845230831808,9.803400000237161,12.976200000139215
noise,bec_sweep,dct,60,repetition,5,bec,0.1,29.769121480272567,68.57537841796875,0.05181884765625,0.49609375,0.10021761236526337,1.016880211511084e-05,98340,491700,0.2,1.332845230831808,4.977900000085356,13.012299999900279
noise,bec_sweep,dct,60,repetition,5,bec,0.2,23.87903358753475,266.18096923828125,0.04901123046875,0.475830078125,0.20015253203172667,0.0002033760423022168,98340,491700,0.2,1.332845230831808,5.815499999698659,14.439699999911682
noise,bec_sweep,dct,60,repetition,5,bec,0.3,17.108292291378902,1265.4678955078125,0.03875732421875,0.38543701171875,0.29990034573927193,0.001138905836892414,98340,491700,0.2,1.332845230831808,8.951199999955861,18.597799999952258
noise,bec_sweep,dct,60,hamming,4,bec,0.0,29.770482319635097,68.55389404296875,0.0518798828125,0.4962158203125,0.0,0.0,98340,172095,0.5714285714285714,1.332845230831808,6.280600000081904,235.7305999998971
noise,bec_sweep,dct,60,hamming,4,bec,0.01,29.770482319635097,68.55389404296875,0.0518798828125,0.4962158203125,0.010203666579505506,0.0,98340,172095,0.5714285714285714,1.332845230831808,10.389600000053179,227.52360000004046
noise,bec_sweep,dct,60,hamming,4,bec,0.03,29.48546756489165,73.20379638671875,0.05181884765625,0.494384765625,0.02965222696766321,2.033760423022168e-05,98340,172095,0.5714285714285714,1.332845230831808,6.958200000099168,369.964500000151
noise,bec_sweep,dct,60,hamming,4,bec,0.1,24.9059834534758,210.1270751953125,0.04913330078125,0.47064208984375,0.1005200615938871,0.0003965832824893228,98340,172095,0.5714285714285714,1.332845230831808,7.787000000007538,417.4948999998378
noise,bec_sweep,dct,60,hamming,4,bec,0.2,18.82612797516873,852.0548706054688,0.03515625,0.33880615234375,0.19993608181527645,0.0031828350620296928,98340,172095,0.5714285714285714,1.332845230831808,10.671800000181975,536.608299999898
noise,bec_sweep,dct,60,hamming,4,bec,0.3,13.181485349731775,3125.5886840820312,0.0126953125,0.1387939453125,0.2992823731078765,0.010982306284319707,98340,172095,0.5714285714285714,1.332845230831808,13.101799999731156,613.9344999996865
shapes,rd_dct,dct,5,none,3,bsc,0.0,25.28582710025562,192.5296630859375,0.021484375,0.11761474609375,0.0,0.0,65572,65572,1.0,1.9989019703531996,5.324499999915133,4.4032000000697735
shapes,rd_dct,dct,10,none,3,bsc,0.0,27.759506507585108,108.925537109375,0.01690673828125,0.8333740234375,0.0,0.0,81956,81956,1.0,1.5992971838547514,5.97799999968629,5.031099999996513
shapes,rd_dct,dct,20,none,3,bsc,0.0,30.98181529195231,51.867919921875,0.02313232421875,0.86456298828125,0.0,0.0,98340,98340,1.0,1.332845230831808,6.989399999838497,5.2909000000909145
shapes,rd_dct,dct,30,none,3,bsc,0.0,32.6089265915028,35.6605224609375,0.65765380859375,0.88043212890625,0.0,0.0,114724,114724,1.0,1.1424985181827692,7.972399999744084,5.944100000306207
shapes,rd_dct,dct,50,none,3,bsc,0.0,35.324196425062595,19.0836181640625,0.773681640625,0.93572998046875,0.0,0.0,114724,114724,1.0,1.1424985181827692,7.120700000086799,6.503199999770004
shapes,rd_dct,dct,70,none,3,bsc,0.0,37.782138694424944,10.8359375,0.14794921875,0.953369140625,0.0,0.0,131108,131108,1.0,0.9997254172132898,10.23910000003525,3.452099999776692
shapes,rd_dct,dct,85,none,3,bsc,0.0,43.21175181457379,3.1038818359375,0.80731201171875,0.97283935546875,0.0,0.0,147492,147492,1.0,0.8886719279689745,4.219599999942147,6.121299999904295
shapes,rd_dct,dct,95,none,3,bsc,0.0,52.76683457513893,0.3438720703125,0.8995361328125,0.99969482421875,0.0,0.0,180260,180260,1.0,0.7271274825252413,7.1031000002221845,21.731799999997747
shapes,rd_quantize,quantize,1,none,3,bsc,0.0,19.027732468372,813.405517578125,0.0,0.0,0.0,0.0,16416,16416,1.0,7.984405458089668,0.40450000005876063,0.39029999970807694
shapes,rd_quantize,quantize,2,none,3,bsc,0.0,28.56397806871651,90.507080078125,0.0,0.10137939453125,0.0,0.0,32800,32800,1.0,3.9960975609756098,0.902100000075734,1.2370999997983745
shapes,rd_quantize,quantize,3,none,3,bsc,0.0,29.40677943064585,74.542236328125,0.0,0.0,0.0,0.0,49184,49184,1.0,2.664931685100846,1.3644999999087304,1.1908000001312757
shapes,rd_quantize,quantize,4,none,3,bsc,0.0,42.6596335236145,3.524658203125,0.7745361328125,0.96875,0.0,0.0,65568,65568,1.0,1.9990239141044412,1.0486999999557156,0.7879999998294807
shapes,rd_quantize,quantize,5,none,3,bsc,0.0,36.976307504703016,13.045166015625,0.10137939453125,1.0,0.0,0.0,81952,81952,1.0,1.5993752440452949,0.9884999999485444,1.251599999704922
shapes,rd_quantize,quantize,6,none,3,bsc,0.0,42.64701740723103,3.534912109375,0.09283447265625,1.0,0.0,0.0,98336,98336,1.0,1.332899446794663,1.9797999998445448,1.4283999998951913
shapes,rd_quantize,quantize,8,none,3,bsc,0.0,inf,0.0,1.0,1.0,0.0,0.0,131104,131104,1.0,0.9997559189650964,2.3197000000436674,2.230000000054133
shapes,bsc_sweep,dct,60,none,1,bsc,0.0,36.31443997295426,15.1927490234375,0.6878662109375,0.9434814453125,0.0,0.0,131108,131108,1.0,0.9997254172132898,8.923200000026554,12.674100000367616
shapes,bsc_sweep,dct,60,none,1,bsc,0.001,13.09989500462218,3184.86376953125,0.40997314453125,0.62286376953125,0.0009457851542239986,0.0009457851542239986,131108,131108,1.0,0.9997254172132898,10.05250000025626,3.4873999998126237
shapes,bsc_sweep,dct,60,none,1,bsc,0.003,9.193539804653692,7829.362121582031,0.020751953125,0.1112060546875,0.0028144735637794793,0.0028144735637794793,131108,131108,1.0,0.9997254172132898,6.11090000029435,3.8969999995970284
shapes,bsc_sweep,dct,60,none,1,bsc,0.01,5.935445304325438,16578.141052246094,0.01611328125,0.03900146484375,0.01025109070384721,0.01025109070384721,131108,131108,1.0,0.9997254172132898,5.987200000163284,7.138999999824591
shapes,bsc_sweep,dct,60,none,1,bsc,0.03,4.827558752820248,21395.60076904297,0.01605224609375,0.017578125,0.02998291484882692,0.02998291484882692,131108,131108,1.0,0.9997254172132898,5.0732999998217565,6.738399999903777
shapes,bsc_sweep,dct,60,none,1,bsc,0.1,5.339627645190175,19015.93115234375,0.0155029296875,0.01568603515625,0.10138969399273881,0.10138969399273881,131108,131108,1.0,0.9997254172132898,7.511599999816099,36.18549999964671
shapes,bsc_sweep,dct,60,repetition,3,bsc,0.0,36.31443997295426,15.1927490234375,0.6878662109375,0.9434814453125,0.0,0.0,131108,393324,0.3333333333333333,0.9997254172132898,7.072100000186765,9.933599999840226
shapes,bsc_sweep,dct,60,repetition,3,bsc,0.001,36.31443997295426,15.1927490234375,0.6878662109375,0.9434814453125,0.0010423976162146221,0.0,131108,393324,0.3333333333333333,0.9997254172132898,9.992700000111654,11.6769999999633
shapes,bsc_sweep,dct,60,repetition,3,bsc,0.003,29.01985853680315,81.4881591796875,0.6722412109375,0.9266357421875,0.003086513917279393,3.813649815419349e-05,131108,393324,0.3333333333333333,0.9997254172132898,6.525000000237924,9.247899999991205
shapes,bsc_sweep,dct,60,repetition,3,bsc,0.01,18.721512340595567,872.8289184570312,0.603515625,0.83941650390625,0.010032441447763166,0.0002669554870793544,131108,393324,0.3333333333333333,0.9997254172132898,9.299299999838695,16.046100000039587
shapes,bsc_sweep,dct,60,repetition,3,bsc,0.03,9.751193515138832,6885.904724121094,0.18536376953125,0.3291015625,0.029652398531490577,0.002372090185190835,131108,393324,0.3333333333333333,0.9997254172132898,8.437400000275375,5.962000000181433
shapes,bsc_sweep,dct,60,repetition,3,bsc,0.1,4.934404829892958,20875.643798828125,0.0164794921875,0.02166748046875,0.10051509696840263,0.027557433566220216,131108,393324,0.3333333333333333,0.9997254172132898,4.923400000279798,8.586499999637454
shapes,bsc_sweep,dct,60,repetition,5,bsc,0.0,36.31443997295426,15.1927490234375,0.6878662109375,0.9434814453125,0.0,0.0,131108,655540,0.2,0.9997254172132898,8.963799999946787,11.219299999993382
shapes,bsc_sweep,dct,60,repetition,5,bsc,0.001,36.31443997295426,15.1927490234375,0.6878662109375,0.9434814453125,0.0010403636696463983,0.0,131108,655540,0.2,0.9997254172132898,9.191699999973935,11.061100000006263
shapes,bsc_sweep,dct,60,repetition,5,bsc,0.003,36.31443997295426,15.1927490234375,0.6878662109375,0.9434814453125,0.003105836409677518,0.0,131108,655540,0.2,0.9997254172132898,9.909700000207522,11.674299999867799
shapes,bsc_sweep,dct,60,repetition,5,bsc,0.01,26.56250626689646,143.49267578125,0.68798828125,0.93896484375,0.010061933673002411,1.5254599261677395e-05,131108,655540,0.2,0.9997254172132898,11.184599999978673,12.814199999866105
shapes,bsc_sweep,dct,60,repetition,5,bsc,0.03,18.945733476891817,828.9093017578125,0.6317138671875,0.86370849609375,0.02988833633340452,0.00022881898892516093,131108,655540,0.2,0.9997254172132898,6.2169000002541,7.586199999877863
shapes,bsc_sweep,dct,60,repetition,5,bsc,0.1,6.196808149483081,15609.879333496094,0.03277587890625,0.05682373046875,0.10030966836501205,0.008184092503889923,131108,655540,0.2,0.9997254172132898,9.907099999963975,11.504499999773543
shapes,bsc_sweep,dct,60,hamming,4,bsc,0.0,36.31443997295426,15.1927490234375,0.6878662109375,0.9434814453125,0.0,0.0,131108,229439,0.5714285714285714,0.9997254172132898,9.89449999997305,90.43699999983801
shapes,bsc_sweep,dct,60,hamming,4,bsc,0.001,36.31443997295426,15.1927490234375,0.6878662109375,0.9434814453125,0.0009893697235430767,0.0,131108,229439,0.5714285714285714,0.9997254172132898,9.422000000085973,99.95830000025308
shapes,bsc_sweep,dct,60,hamming,4,bsc,0.003,21.67706850770035,441.95037841796875,0.667236328125,0.9139404296875,0.0030160521968802165,0.00015254599261677396,131108,229439,0.5714285714285714,0.9997254172132898,10.438299999805167,77.86619999978939
shapes,bsc_sweep,dct,60,hamming,4,bsc,0.01,15.368833590981133,1888.8479614257812,0.53509521484375,0.75872802734375,0.010185713849868593,0.0009534124538548372,131108,229439,0.5714285714285714,0.9997254172132898,9.702399999696354,91.31860000024972
shapes,bsc_sweep,dct,60,hamming,4,bsc,0.03,7.176423858483643,12457.703063964844,0.08526611328125,0.16339111328125,0.029916448380615326,0.007184916252250054,131108,229439,0.5714285714285714,0.9997254172132898,10.327899999992951,96.49569999965024
shapes,bsc_sweep,dct,60,hamming,4,bsc,0.1,6.008530803657587,16301.489196777344,0.01220703125,0.0179443359375,0.10088956105980239,0.06753211093144583,131108,229439,0.5714285714285714,0.9997254172132898,11.873999999806983,93.20770000022094
shapes,bec_sweep,dct,60,none,1,bec,0.0,36.31443997295426,15.1927490234375,0.6878662109375,0.9434814453125,0.0,0.0,131108,131108,1.0,0.9997254172132898,6.314799999927345,9.99679999995351
shapes,bec_sweep,dct,60,none,1,bec,0.01,7.617635741339761,11254.255920410156,0.0758056640625,0.14569091796875,0.01025109070384721,0.00509503615340025,131108,131108,1.0,0.9997254172132898,7.524800000282994,7.764500000121188
shapes,bec_sweep,dct,60,none,1,bec,0.03,5.305726285497533,19164.95184326172,0.01715087890625,0.02471923828125,0.02998291484882692,0.015185953564999848,131108,131108,1.0,0.9997254172132898,6.765699999959907,6.8151999998917745
shapes,bec_sweep,dct,60,none,1,bec,0.1,4.713932215874818,21962.77130126953,0.01605224609375,0.01971435546875,0.10138969399273881,0.05151478170668457,131108,131108,1.0,0.9997254172132898,10.731299999861221,38.27610000007553
shapes,bec_sweep,dct,60,none,1,bec,0.2,4.710978845557746,21977.7119140625,0.01580810546875,0.0177001953125,0.20071238978552033,0.10064984592854746,131108,131108,1.0,0.9997254172132898,6.946400000288122,48.95219999980327
shapes,bec_sweep,dct,60,none,1,bec,0.3,4.55624790643335,22774.85235595703,0.01568603515625,0.01708984375,0.2997681300912225,0.14986118314671873,131108,131108,1.0,0.9997254172132898,6.465400000251975,32.95170000001235
shapes,bec_sweep,dct,60,repetition,3,bec,0.0,36.31443997295426,15.1927490234375,0.6878662109375,0.9434814453125,0.0,0.0,131108,393324,0.3333333333333333,0.9997254172132898,5.370200000015757,18.59070000000429
shapes,bec_sweep,dct,60,repetition,3,bec,0.01,36.31443997295426,15.1927490234375,0.6878662109375,0.9434814453125,0.010032441447763166,0.0,131108,393324,0.3333333333333333,0.9997254172132898,10.17699999965771,19.09959999966304
shapes,bec_sweep,dct,60,repetition,3,bec,0.03,29.950862458030386,65.764892578125,0.683349609375,0.93670654296875,0.029652398531490577,1.5254599261677395e-05,131108,393324,0.3333333333333333,0.9997254172132898,8.981699999822013,20.602600000074744
shapes,bec_sweep,dct,60,repetition,3,bec,0.1,16.660490278304742,1402.9149169921875,0.56500244140625,0.793701171875,0.10051509696840263,0.00041187418006528967,131108,393324,0.3333333333333333,0.9997254172132898,9.085900000172842,18.18219999995563
shapes,bec_sweep,dct,60,repetition,3,bec,0.2,8.29693379125671,9624.695129394531,0.0938720703125,0.1959228515625,0.20060815002389887,0.0037144949202184458,131108,393324,0.3333333333333333,0.9997254172132898,7.771900000079768,13.91860000012457
shapes,bec_sweep,dct,60,repetition,3,bec,0.3,5.609688174222854,17869.464721679688,0.01690673828125,0.02813720703125,0.30004525531114296,0.012905390975379077,131108,393324,0.3333333333333333,0.9997254172132898,8.588400000007823,13.788000000204192
shapes,bec_sweep,dct,60,repetition,5,bec,0.0,36.31443997295426,15.1927490234375,0.6878662109375,0.9434814453125,0.0,0.0,131108,655540,0.2,0.9997254172132898,9.771999999884429,22.219800000129908
shapes,bec_sweep,dct,60,repetition,5,bec,0.01,36.31443997295426,15.1927490234375,0.6878662109375,0.9434814453125,0.010061933673002411,0.0,131108,655540,0.2,0.9997254172132898,10.397899999588844,21.239199999854463
shapes,bec_sweep,dct,60,repetition,5,bec,0.03,36.31443997295426,15.1927490234375,0.6878662109375,0.9434814453125,0.02988833633340452,0.0,131108,655540,0.2,0.9997254172132898,11.223399999835237,22.136000000045897
shapes,bec_sweep,dct,60,repetition,5,bec,0.1,32.53383507612194,36.282470703125,0.684326171875,0.9371337890625,0.10030966836501205,1.5254599261677395e-05,131108,655540,0.2,0.9997254172132898,9.980699999687204,24.19580000014321
shapes,bec_sweep,dct,60,repetition,5,bec,0.2,19.018255156247356,815.1824951171875,0.60577392578125,0.85107421875,0.19992525246361778,0.00022119168929432223,131108,655540,0.2,0.9997254172132898,9.736399999837886,15.926799999760988
shapes,bec_sweep,dct,60,repetition,5,bec,0.3,12.61909597619485,3557.7117919921875,0.35125732421875,0.54803466796875,0.29977728285077954,0.0013805412331818043,131108,655540,0.2,0.9997254172132898,10.145100000045204,22.590199999740435
shapes,bec_sweep,dct,60,hamming,4,bec,0.0,36.31443997295426,15.1927490234375,0.6878662109375,0.9434814453125,0.0,0.0,131108,229439,0.5714285714285714,0.9997254172132898,5.882999999812455,278.9925000001858
shapes,bec_sweep,dct,60,hamming,4,bec,0.01,36.31443997295426,15.1927490234375,0.6878662109375,0.9434814453125,0.010185713849868593,0.0,131108,229439,0.5714285714285714,0.9997254172132898,8.788000000095053,359.91340000009586
shapes,bec_sweep,dct,60,hamming,4,bec,0.03,36.31443997295426,15.1927490234375,0.6878662109375,0.9434814453125,0.029916448380615326,0.0,131108,229439,0.5714285714285714,0.9997254172132898,9.111000000302738,373.8906000003226
shapes,bec_sweep,dct,60,hamming,4,bec,0.1,27.8513655154454,106.64581298828125,0.6820068359375,0.92828369140625,0.10088956105980239,0.00013729139335509657,131108,229439,0.5714285714285714,0.9997254172132898,9.731500000270898,612.0630000000347
shapes,bec_sweep,dct,60,hamming,4,bec,0.2,16.232309515719745,1548.2796630859375,0.59521484375,0.80419921875,0.20014470077013935,0.0013271501357659335,131108,229439,0.5714285714285714,0.9997254172132898,12.68339999978707,726.4844999999696
shapes,bec_sweep,dct,60,hamming,4,bec,0.3,10.414542376606494,5910.52587890625,0.02728271484375,0.1021728515625,0.2994565004205911,0.0046602800744424445,131108,229439,0.5714285714285714,0.9997254172132898,11.43450000017765,744.5121999999174
sinusoid,rd_dct,dct,5,none,3,bsc,0.0,27.530071571787946,114.834716796875,0.03662109375,0.4169921875,0.0,0.0,65572,65572,1.0,1.9989019703531996,8.227599999827362,4.426499999681255
sinusoid,rd_dct,dct,10,none,3,bsc,0.0,31.992813654385373,41.095947265625,0.059326171875,0.615966796875,0.0,0.0,81956,81956,1.0,1.5992971838547514,5.049599999892962,5.308599999807484
sinusoid,rd_dct,dct,20,none,3,bsc,0.0,36.22830757366948,15.4970703125,0.10693359375,0.837890625,0.0,0.0,98340,98340,1.0,1.332845230831808,4.922300000089308,3.7781000000904896
sinusoid,rd_dct,dct,30,none,3,bsc,0.0,38.77247504132372,8.62646484375,0.146240234375,0.94384765625,0.0,0.0,98340,98340,1.0,1.332845230831808,5.287500000122236,2.8895999998894695
sinusoid,rd_dct,dct,50,none,3,bsc,0.0,41.46823875167853,4.63720703125,0.185546875,0.9873046875,0.0,0.0,114724,114724,1.0,1.1424985181827692,6.458899999870482,3.1705999999758205
sinusoid,rd_dct,dct,70,none,3,bsc,0.0,44.25831349864268,2.439208984375,0.249267578125,0.999755859375,0.0,0.0,131108,131108,1.0,0.9997254172132898,6.537499999922147,3.824999999778811
sinusoid,rd_dct,dct,85,none,3,bsc,0.0,47.84263762222571,1.068603515625,0.3896484375,1.0,0.0,0.0,147492,147492,1.0,0.8886719279689745,4.191900000023452,6.336800000099174
sinusoid,rd_dct,dct,95,none,3,bsc,0.0,52.10662669261612,0.40032958984375,0.61981201171875,1.0,0.0,0.0,163876,163876,1.0,0.799824257365325,6.634800000028918,4.815199999939068
sinusoid,rd_quantize,quantize,1,none,3,bsc,0.0,16.45438064481333,1471.100341796875,0.0078125,0.07763671875,0.0,0.0,16416,16416,1.0,7.984405458089668,0.22160000025905902,0.1837999998315354
sinusoid,rd_quantize,quantize,2,none,3,bsc,0.0,22.718245036451638,347.740966796875,0.01220703125,0.16748046875,0.0,0.0,32800,32800,1.0,3.9960975609756098,1.2201999998069368,0.877400000263151
sinusoid,rd_quantize,quantize,3,none,3,bsc,0.0,28.801690757325137,85.686279296875,0.03271484375,0.34619140625,0.0,0.0,49184,49184,1.0,2.664931685100846,0.8476000002701767,0.4893999998785148
sinusoid,rd_quantize,quantize,4,none,3,bsc,0.0,34.74944017501019,21.783935546875,0.058349609375,0.67626953125,0.0,0.0,65568,65568,1.0,1.9990239141044412,0.7608999999320076,0.46220000012908713
sinusoid,rd_quantize,quantize,5,none,3,bsc,0.0,40.70506342276538,5.528076171875,0.126708984375,1.0,0.0,0.0,81952,81952,1.0,1.5993752440452949,1.2047999998685555,0.610400000368827
sinusoid,rd_quantize,quantize,6,none,3,bsc,0.0,46.387598556390365,1.493896484375,0.248779296875,1.0,0.0,0.0,98336,98336,1.0,1.332899446794663,0.9482999998908781,0.6440000001930457
sinusoid,rd_quantize,quantize,8,none,3,bsc,0.0,inf,0.0,1.0,1.0,0.0,0.0,131104,131104,1.0,0.9997559189650964,1.2845999999626656,0.9624999997868144
sinusoid,bsc_sweep,dct,60,none,1,bsc,0.0,42.773005723344646,3.433837890625,0.212890625,0.998046875,0.0,0.0,114724,114724,1.0,1.1424985181827692,3.578800000013871,7.778499999858468
sinusoid,bsc_sweep,dct,60,none,1,bsc,0.001,15.24213977356272,1944.7616577148438,0.1424560546875,0.708740234375,0.0009065234824448241,0.0009065234824448241,114724,114724,1.0,1.1424985181827692,4.2190999997728795,7.293600000139122
sinusoid,bsc_sweep,dct,60,none,1,bsc,0.003,11.065925544928206,5087.305358886719,0.03057861328125,0.28076171875,0.0027544367351208117,0.0027544367351208117,114724,114724,1.0,1.1424985181827692,3.7642000002051645,7.652100000086648
sinusoid,bsc_sweep,dct,60,none,1,bsc,0.01,7.467947124383592,11648.919616699219,0.00531005859375,0.05328369140625,0.010041490882465745,0.010041490882465745,114724,114724,1.0,1.1424985181827692,3.6506999999801337,4.994200000055571
sinusoid,bsc_sweep,dct,60,none,1,bsc,0.03,5.877129627699048,16802.248291015625,0.000732421875,0.01220703125,0.029732226909800912,0.029732226909800912,114724,114724,1.0,1.1424985181827692,3.7050000000817818,6.400700000085635
sinusoid,bsc_sweep,dct,60,none,1,bsc,0.1,7.007640936823254,12951.386596679688,0.00201416015625,0.0279541015625,0.10162651232523273,0.10162651232523273,114724,114724,1.0,1.1424985181827692,3.8047999996706494,28.475800000251184
sinusoid,bsc_sweep,dct,60,repetition,3,bsc,0.0,42.773005723344646,3.433837890625,0.212890625,0.998046875,0.0,0.0,114724,344172,0.3333333333333333,1.1424985181827692,4.995299999791314,9.780500000033499
sinusoid,bsc_sweep,dct,60,repetition,3,bsc,0.001,42.773005723344646,3.433837890625,0.212890625,0.998046875,0.0010663273014655463,0.0,114724,344172,0.3333333333333333,1.1424985181827692,6.2475999998241605,5.4801000001134526
sinusoid,bsc_sweep,dct,60,repetition,3,bsc,0.003,29.94713574766913,65.82135009765625,0.208740234375,0.98065185546875,0.003132154852806155,4.358285973292423e-05,114724,344172,0.3333333333333333,1.1424985181827692,4.733900000246649,7.913799999641924
sinusoid,bsc_sweep,dct,60,repetition,3,bsc,0.01,20.213908252385906,618.9984130859375,0.1912841796875,0.9052734375,0.010087979266180862,0.0002876468742373,114724,344172,0.3333333333333333,1.1424985181827692,4.488000000037573,8.216499999889493
sinusoid,bsc_sweep,dct,60,repetition,3,bsc,0.03,11.53107820634858,4570.5928955078125,0.07952880859375,0.43499755859375,0.029775809769533836,0.002397057285310833,114724,344172,0.3333333333333333,1.1424985181827692,5.29210000013336,9.499700000105804
sinusoid,bsc_sweep,dct,60,repetition,3,bsc,0.1,5.958554631225759,16490.161071777344,0.00091552734375,0.00921630859375,0.10067350045907279,0.02774484850597957,114724,344172,0.3333333333333333,1.1424985181827692,7.829399999991438,5.4476999998769315
sinusoid,bsc_sweep,dct,60,repetition,5,bsc,0.0,42.773005723344646,3.433837890625,0.212890625,0.998046875,0.0,0.0,114724,573620,0.2,1.1424985181827692,7.440299999871058,8.454499999970722
